,ID,Innings,Venue,batsman1,batsman2,batsman3,batsman4,batsman5,batsman6,bowler1,bowler2,bowler3,bowler4,bowler5,tot_runs,batsman1_strike_rate,batsman1_batting_avg,batsman2_strike_rate,batsman2_batting_avg,batsman3_strike_rate,batsman3_batting_avg,batsman4_strike_rate,batsman4_batting_avg,batsman5_strike_rate,batsman5_batting_avg,batsman6_strike_rate,batsman6_batting_avg,bowler1_economy,bowler1_bowling_avg,bowler2_economy,bowler2_bowling_avg,bowler3_economy,bowler3_bowling_avg,bowler4_economy,bowler4_bowling_avg,bowler5_economy,bowler5_bowling_avg
714,1082606,1,Wankhede Stadium,DR Smith,SK Raina,BB McCullum,NA,NA,NA,JJ Bumrah,Harbhajan Singh,SL Malinga,MJ McClenaghan,NA,46,108.48812046364829,46.65384615384615,115.83327464503218,34.666666666666664,109.57755965963696,27.31578947368421,0,0,0,0,0,0,6.858064516129033,34.29032258064516,7.1937984496124034,30.933333333333334,6.54054054054054,32.7027027027027,7.954128440366972,27.967741935483872,0,0
715,1082606,2,Wankhede Stadium,PA Patel,JC Buttler,N Rana,NA,NA,NA,Basil Thampi,P Kumar,AJ Tye,MM Patel,NA,56,100.89885541728164,26.816901408450704,125.41178130297332,49.2,98.63062767108045,38.785714285714285,0,0,0,0,0,0,9.51851851851852,128.5,6.919847328244275,45.325,8.125,23.63636363636364,7.192660550458716,27.03448275862069,0,0
716,1082605,1,Feroz Shah Kotla,SW Billings,SV Samson,NA,NA,NA,NA,AR Patel,MM Sharma,Sandeep Sharma,VR Aaron,NA,49,93.09358465608466,31.25,105.5171190834352,30.272727272727277,0,0,0,0,0,0,0,0,7.486111111111111,41.46153846153846,8.0,30.4,6.986899563318778,29.62962962962963,8.890625,40.642857142857146,0,0
717,1082605,2,Feroz Shah Kotla,DA Miller,HM Amla,WP Saha,EJG Morgan,M Vohra,NA,S Nadeem,CH Morris,Z Khan,PJ Cummins,NA,40,91.61315536315536,14.5,104.89543570464622,43.5,113.21910425644934,27.77142857142857,75.8948248720976,22.0,109.75673993932396,28.375,0,0,8.28,51.75,7.964601769911504,40.90909090909091,6.875576036866359,28.150943396226417,8.305555555555555,37.375,0,0
718,1082604,1,Eden Gardens,RV Uthappa,MK Pandey,G Gambhir,SP Narine,NA,NA,A Nehra,B Kumar,Rashid Khan,BCJ Cutting,NA,40,110.56833854761078,33.95,97.6621939271184,36.53333333333333,106.69287767793648,36.142857142857146,143.6289662063656,19.558823529411764,0,0,0,0,7.579234972677596,34.675,6.171821305841925,32.654545454545456,7.857142857142857,30.55555555555556,9.714285714285714,68.0,0,0
719,1082604,2,Eden Gardens,DA Warner,S Dhawan,NA,NA,NA,NA,UT Yadav,TA Boult,Kuldeep Yadav,SP Narine,NA,45,113.20491191289184,45.21875,108.27256295114648,38.036144578313255,0,0,0,0,0,0,0,0,7.829383886255924,31.16981132075472,7.2988505747126435,31.75,7.555555555555555,68.0,6.692857142857143,39.04166666666666,0,0
720,1082603,1,Saurashtra Cricket Association Stadium,SPD Smith,RA Tripathi,BA Stokes,AM Rahane,NA,NA,Basil Thampi,P Kumar,AJ Tye,SB Jakati,NA,64,108.7560746414626,42.5,121.82450138036552,33.869565217391305,110.62895437895438,29.875,96.78070320910912,32.523809523809526,0,0,0,0,9.51851851851852,128.5,6.919847328244275,45.325,8.125,23.63636363636364,8.6875,139.0,0,0
721,1082603,2,Saurashtra Cricket Association Stadium,DR Smith,BB McCullum,NA,NA,NA,NA,SN Thakur,LH Ferguson,BA Stokes,Imran Tahir,Ankit Sharma,61,108.48812046364829,46.65384615384615,109.57755965963696,27.31578947368421,0,0,0,0,0,0,0,0,8.724137931034482,36.142857142857146,8.055555555555555,19.33333333333333,9.066666666666666,34.0,9.444444444444445,28.33333333333333,6.333333333333333,25.33333333333333
722,1082602,1,M Chinnaswamy Stadium,CH Gayle,V Kohli,NA,NA,NA,NA,Harbhajan Singh,TG Southee,MJ McClenaghan,NA,NA,41,119.72889157772649,37.0,101.37329644052625,37.45614035087719,0,0,0,0,0,0,0,0,7.1937984496124034,30.933333333333334,7.96078431372549,47.76470588235294,7.954128440366972,27.967741935483872,0,0,0,0
723,1082602,2,M Chinnaswamy Stadium,RG Sharma,JC Buttler,PA Patel,KA Pollard,N Rana,MJ McClenaghan,S Badree,TS Mills,S Aravind,STR Binny,NA,21,96.96599230179808,30.25925925925926,125.41178130297332,49.2,100.89885541728164,26.816901408450704,117.36596736596736,17.666666666666668,98.63062767108045,38.785714285714285,0.0,0.0,7.538461538461538,28.0,8.833333333333334,17.666666666666668,7.647887323943662,27.15,7.461538461538462,32.333333333333336,0,0
724,1082601,1,Eden Gardens,MP Stoinis,M Vohra,HM Amla,NA,NA,NA,TA Boult,CR Woakes,SP Narine,UT Yadav,PP Chawla,57,68.41575091575092,25.5,109.75673993932396,28.375,104.89543570464622,43.5,0,0,0,0,0,0,7.2988505747126435,31.75,9.22222222222222,41.5,6.692857142857143,39.04166666666666,7.829383886255924,31.16981132075472,7.683333333333334,25.61111111111111
725,1082601,2,Eden Gardens,RV Uthappa,G Gambhir,SP Narine,NA,NA,NA,I Sharma,Sandeep Sharma,VR Aaron,GJ Maxwell,NA,76,110.56833854761078,33.95,106.69287767793648,36.142857142857146,143.6289662063656,19.558823529411764,0,0,0,0,0,0,7.308056872037914,35.04545454545455,6.986899563318778,29.62962962962963,8.890625,40.642857142857146,9.0,45.0,0,0
726,1082600,1,Wankhede Stadium,S Dhawan,DA Warner,NA,NA,NA,NA,JJ Bumrah,Harbhajan Singh,SL Malinga,NA,NA,34,108.27256295114648,38.036144578313255,113.20491191289184,45.21875,0,0,0,0,0,0,0,0,6.858064516129033,34.29032258064516,7.1937984496124034,30.933333333333334,6.54054054054054,32.7027027027027,0,0,0,0
727,1082600,2,Wankhede Stadium,PA Patel,RG Sharma,N Rana,JC Buttler,NA,NA,Mustafizur Rahman,A Nehra,B Kumar,Rashid Khan,NA,61,100.89885541728164,26.816901408450704,96.96599230179808,30.25925925925926,98.63062767108045,38.785714285714285,125.41178130297332,49.2,0,0,0,0,6.824561403508772,43.22222222222222,7.579234972677596,34.675,6.171821305841925,32.654545454545456,7.857142857142857,30.55555555555556,0,0
728,1082599,1,Maharashtra Cricket Association Stadium,SW Billings,SV Samson,AP Tare,NA,NA,NA,AB Dinda,DL Chahar,BA Stokes,NA,NA,62,93.09358465608466,31.25,105.5171190834352,30.272727272727277,88.08979263272892,17.384615384615383,0,0,0,0,0,0,7.481481481481482,30.60606060606061,7.807017543859649,31.046511627906977,9.066666666666666,34.0,0,0,0,0
729,1082599,2,Maharashtra Cricket Association Stadium,MA Agarwal,RA Tripathi,F du Plessis,AM Rahane,NA,NA,CH Morris,Z Khan,S Nadeem,PJ Cummins,NA,50,103.50092539419524,24.163265306122447,121.82450138036552,33.869565217391305,112.06102799701122,43.52941176470589,96.78070320910912,32.523809523809526,0,0,0,0,7.964601769911504,40.90909090909091,6.875576036866359,28.150943396226417,8.28,51.75,8.305555555555555,37.375,0,0
730,1082598,1,Holkar Cricket Stadium,KM Jadhav,Mandeep Singh,AB de Villiers,Vishnu Vinod,SR Watson,NA,AR Patel,MM Sharma,Sandeep Sharma,VR Aaron,NA,23,67.002442002442,9.571428571428571,90.27729786229116,20.966666666666665,105.2500627348122,33.68181818181818,45.83333333333333,5.0,100.3576376295124,34.65853658536585,0,0,7.486111111111111,41.46153846153846,8.0,30.4,6.986899563318778,29.62962962962963,8.890625,40.642857142857146,0,0
731,1082598,2,Holkar Cricket Stadium,M Vohra,HM Amla,NA,NA,NA,NA,Iqbal Abdulla,TS Mills,B Stanlake,SR Watson,NA,62,109.75673993932396,28.375,104.89543570464622,43.5,0,0,0,0,0,0,0,0,6.369565217391305,20.928571428571427,8.833333333333334,17.666666666666668,7.928571428571429,55.5,7.302158273381295,29.852941176470587,0,0
732,1082597,1,Wankhede Stadium,RV Uthappa,G Gambhir,CA Lynn,MK Pandey,NA,NA,JJ Bumrah,KH Pandya,SL Malinga,MJ McClenaghan,NA,59,110.56833854761078,33.95,106.69287767793648,36.142857142857146,126.76321728517514,48.6875,97.6621939271184,36.53333333333333,0,0,0,0,6.858064516129033,34.29032258064516,7.524590163934426,35.30769230769231,6.54054054054054,32.7027027027027,7.954128440366972,27.967741935483872,0,0
733,1082597,2,Wankhede Stadium,PA Patel,JC Buttler,NA,NA,NA,NA,TA Boult,CR Woakes,Kuldeep Yadav,SP Narine,NA,49,100.89885541728164,26.816901408450704,125.41178130297332,49.2,0,0,0,0,0,0,0,0,7.2988505747126435,31.75,9.22222222222222,41.5,7.555555555555555,68.0,6.692857142857143,39.04166666666666,0,0
734,1082596,1,"Rajiv Gandhi International Stadium, Uppal",SK Raina,BB McCullum,JJ Roy,AJ Finch,NA,NA,A Nehra,B Kumar,Rashid Khan,Bipul Sharma,NA,40,115.83327464503218,34.666666666666664,109.57755965963696,27.31578947368421,101.73692592810238,22.55555555555556,96.90153423397004,23.973684210526315,0,0,0,0,7.579234972677596,34.675,6.171821305841925,32.654545454545456,7.857142857142857,30.55555555555556,5.923076923076923,15.4,0,0
735,1082596,2,"Rajiv Gandhi International Stadium, Uppal",MC Henriques,DA Warner,S Dhawan,NA,NA,NA,Tejas Baroka,SK Raina,DS Kulkarni,P Kumar,NA,59,112.13675213675214,53.66666666666666,113.20491191289184,45.21875,108.27256295114648,38.036144578313255,0,0,0,0,0,0,8.0,8.0,7.545454545454546,41.5,7.594117647058823,29.34090909090909,6.919847328244275,45.325,0,0
736,1082595,1,M.Chinnaswamy Stadium,Mandeep Singh,KM Jadhav,CH Gayle,SR Watson,NA,NA,CH Morris,Z Khan,S Nadeem,PJ Cummins,NA,41,90.27729786229116,20.966666666666665,67.002442002442,9.571428571428571,119.72889157772649,37.0,100.3576376295124,34.65853658536585,0,0,0,0,7.964601769911504,40.90909090909091,6.875576036866359,28.150943396226417,8.28,51.75,8.305555555555555,37.375,0,0
737,1082595,2,M.Chinnaswamy Stadium,SV Samson,SW Billings,KK Nair,AP Tare,NA,NA,Iqbal Abdulla,TS Mills,YS Chahal,B Stanlake,NA,43,105.5171190834352,30.272727272727277,93.09358465608466,31.25,110.19794811148196,28.0,88.08979263272892,17.384615384615383,0,0,0,0,6.369565217391305,20.928571428571427,8.833333333333334,17.666666666666668,8.03076923076923,32.625,7.928571428571429,55.5,0,0
738,1082594,1,Holkar Cricket Stadium,MA Agarwal,SPD Smith,AM Rahane,NA,NA,NA,AR Patel,MM Sharma,Sandeep Sharma,NA,NA,35,103.50092539419524,24.163265306122447,108.7560746414626,42.5,96.78070320910912,32.523809523809526,0,0,0,0,0,0,7.486111111111111,41.46153846153846,8.0,30.4,6.986899563318778,29.62962962962963,0,0,0,0
739,1082594,2,Holkar Cricket Stadium,AR Patel,WP Saha,M Vohra,HM Amla,NA,NA,Imran Tahir,AB Dinda,BA Stokes,DT Christian,NA,56,71.33333333333333,11.0,113.21910425644934,27.77142857142857,109.75673993932396,28.375,104.89543570464622,43.5,0,0,0,0,9.444444444444445,28.33333333333333,7.481481481481482,30.60606060606061,9.066666666666666,34.0,8.533333333333333,32.0,0,0
740,1082593,1,Saurashtra Cricket Association Stadium,SK Raina,BB McCullum,JJ Roy,NA,NA,NA,TA Boult,CR Woakes,PP Chawla,SP Narine,NA,52,115.83327464503218,34.666666666666664,109.57755965963696,27.31578947368421,101.73692592810238,22.55555555555556,0,0,0,0,0,0,7.2988505747126435,31.75,9.22222222222222,41.5,7.683333333333334,25.61111111111111,6.692857142857143,39.04166666666666,0,0
741,1082593,2,Saurashtra Cricket Association Stadium,G Gambhir,CA Lynn,NA,NA,NA,NA,S Kaushik,DS Kulkarni,P Kumar,MS Gony,NA,73,106.69287767793648,36.142857142857146,126.76321728517514,48.6875,0,0,0,0,0,0,0,0,13.666666666666666,41.0,7.594117647058823,29.34090909090909,6.919847328244275,45.325,8.91358024691358,40.11111111111112,0,0
742,1082592,1,Maharashtra Cricket Association Stadium,PA Patel,RG Sharma,JC Buttler,NA,NA,NA,AB Dinda,DL Chahar,BA Stokes,Imran Tahir,NA,61,100.89885541728164,26.816901408450704,96.96599230179808,30.25925925925926,125.41178130297332,49.2,0,0,0,0,0,0,7.481481481481482,30.60606060606061,7.807017543859649,31.046511627906977,9.066666666666666,34.0,9.444444444444445,28.33333333333333,0,0
743,1082592,2,Maharashtra Cricket Association Stadium,MA Agarwal,SPD Smith,AM Rahane,NA,NA,NA,JJ Bumrah,TG Southee,MJ McClenaghan,HH Pandya,NA,59,103.50092539419524,24.163265306122447,108.7560746414626,42.5,96.78070320910912,32.523809523809526,0,0,0,0,0,0,6.858064516129033,34.29032258064516,7.96078431372549,47.76470588235294,7.954128440366972,27.967741935483872,8.513513513513514,45.0,0,0
744,1082591,1,"Rajiv Gandhi International Stadium, Uppal",MC Henriques,DA Warner,S Dhawan,NA,NA,NA,YS Chahal,A Choudhary,S Aravind,TS Mills,SR Watson,59,112.13675213675214,53.66666666666666,113.20491191289184,45.21875,108.27256295114648,38.036144578313255,0,0,0,0,0,0,8.03076923076923,32.625,7.666666666666667,15.333333333333334,7.647887323943662,27.15,8.833333333333334,17.666666666666668,7.302158273381295,29.852941176470587
745,1082591,2,"Rajiv Gandhi International Stadium, Uppal",Mandeep Singh,TM Head,CH Gayle,NA,NA,NA,A Nehra,B Kumar,Rashid Khan,BCJ Cutting,NA,54,90.27729786229116,20.966666666666665,54.0,5.0,119.72889157772649,37.0,0,0,0,0,0,0,7.579234972677596,34.675,6.171821305841925,32.654545454545456,7.857142857142857,30.55555555555556,9.714285714285714,68.0,0,0
746,981019,1,M Chinnaswamy Stadium,DA Warner,S Dhawan,NA,NA,NA,NA,S Aravind,CH Gayle,SR Watson,NA,NA,59,113.20491191289184,45.21875,108.27256295114648,38.036144578313255,0,0,0,0,0,0,0,0,7.647887323943662,27.15,8.45,56.333333333333336,7.302158273381295,29.852941176470587,0,0,0,0
747,981019,2,M Chinnaswamy Stadium,CH Gayle,V Kohli,NA,NA,NA,NA,Mustafizur Rahman,B Kumar,BB Sran,BCJ Cutting,NA,59,119.72889157772649,37.0,101.37329644052625,37.45614035087719,0,0,0,0,0,0,0,0,6.824561403508772,43.22222222222222,6.171821305841925,32.654545454545456,9.394736842105264,59.5,9.714285714285714,68.0,0,0
748,981017,1,Feroz Shah Kotla,KD Karthik,SK Raina,ER Dwivedi,BB McCullum,NA,NA,TA Boult,B Kumar,BB Sran,Bipul Sharma,NA,38,87.296645153788,44.11111111111112,115.83327464503218,34.666666666666664,83.33333333333334,5.0,109.57755965963696,27.31578947368421,0,0,0,0,7.2988505747126435,31.75,6.171821305841925,32.654545454545456,9.394736842105264,59.5,5.923076923076923,15.4,0,0
749,981017,2,Feroz Shah Kotla,MC Henriques,DA Warner,S Dhawan,Yuvraj Singh,NA,NA,DR Smith,DS Kulkarni,P Kumar,SK Raina,NA,46,112.13675213675214,53.66666666666666,113.20491191289184,45.21875,108.27256295114648,38.036144578313255,84.78234728234727,16.083333333333332,0,0,0,0,11.181818181818182,24.6,7.594117647058823,29.34090909090909,6.919847328244275,45.325,7.545454545454546,41.5,0,0
750,981015,1,Feroz Shah Kotla,MC Henriques,DA Warner,S Dhawan,NA,NA,NA,YK Pathan,M Morkel,SP Narine,NA,NA,43,112.13675213675214,53.66666666666666,113.20491191289184,45.21875,108.27256295114648,38.036144578313255,0,0,0,0,0,0,6.813559322033898,28.714285714285715,7.33112582781457,30.75,6.692857142857143,39.04166666666666,0,0,0,0
751,981015,2,Feroz Shah Kotla,RV Uthappa,G Gambhir,C Munro,NA,NA,NA,Mustafizur Rahman,B Kumar,BB Sran,DJ Hooda,NA,46,110.56833854761078,33.95,106.69287767793648,36.142857142857146,117.66369047619048,32.75,0,0,0,0,0,0,6.824561403508772,43.22222222222222,6.171821305841925,32.654545454545456,9.394736842105264,59.5,8.0,48.0,0,0
752,981013,1,M Chinnaswamy Stadium,AJ Finch,DR Smith,KD Karthik,SK Raina,BB McCullum,NA,Iqbal Abdulla,S Aravind,SR Watson,NA,NA,23,96.90153423397004,23.973684210526315,108.48812046364829,46.65384615384615,87.296645153788,44.11111111111112,115.83327464503218,34.666666666666664,109.57755965963696,27.31578947368421,0,0,6.369565217391305,20.928571428571427,7.647887323943662,27.15,7.302158273381295,29.852941176470587,0,0,0,0
753,981013,2,M Chinnaswamy Stadium,AB de Villiers,KL Rahul,CH Gayle,V Kohli,STR Binny,Sachin Baby,DS Kulkarni,P Kumar,RA Jadeja,NA,NA,31,105.2500627348122,33.68181818181818,112.9144170865236,57.142857142857146,119.72889157772649,37.0,101.37329644052625,37.45614035087719,53.57142857142857,18.0,0.0,0.0,7.594117647058823,29.34090909090909,6.919847328244275,45.325,8.454545454545455,31.0,0,0,0,0
754,981011,1,Shaheed Veer Narayan Singh International Stadium,Q de Kock,KK Nair,RR Pant,NA,NA,NA,CJ Jordan,YS Chahal,S Aravind,STR Binny,SR Watson,43,114.36517255005649,37.13636363636363,110.19794811148196,28.0,105.8238591119026,52.0,0,0,0,0,0,0,9.842105263157896,93.5,8.03076923076923,32.625,7.647887323943662,27.15,7.461538461538462,32.333333333333336,7.302158273381295,29.852941176470587
755,981011,2,Shaheed Veer Narayan Singh International Stadium,AB de Villiers,KL Rahul,CH Gayle,V Kohli,NA,NA,CH Morris,Z Khan,NA,NA,NA,49,105.2500627348122,33.68181818181818,112.9144170865236,57.142857142857146,119.72889157772649,37.0,101.37329644052625,37.45614035087719,0,0,0,0,7.964601769911504,40.90909090909091,6.875576036866359,28.150943396226417,0,0,0,0,0,0
756,981009,1,Eden Gardens,RV Uthappa,G Gambhir,C Munro,NA,NA,NA,KS Williamson,B Kumar,BB Sran,DJ Hooda,NA,48,110.56833854761078,33.95,106.69287767793648,36.142857142857146,117.66369047619048,32.75,0,0,0,0,0,0,7.0,7.0,6.171821305841925,32.654545454545456,9.394736842105264,59.5,8.0,48.0,0,0
757,981009,2,Eden Gardens,S Dhawan,DA Warner,NV Ojha,NA,NA,NA,AS Rajpoot,Shakib Al Hasan,YK Pathan,SP Narine,NA,48,108.27256295114648,38.036144578313255,113.20491191289184,45.21875,91.35193004312136,22.454545454545453,0,0,0,0,0,0,9.311111111111112,46.55555555555556,7.613333333333333,31.72222222222222,6.813559322033898,28.714285714285715,6.692857142857143,39.04166666666666,0,0
758,981007,1,Green Park,RG Sharma,JC Buttler,KH Pandya,MJ Guptill,N Rana,NA,DR Smith,DS Kulkarni,P Kumar,NA,NA,49,96.96599230179808,30.25925925925926,125.41178130297332,49.2,160.69023569023568,21.5,115.57486631016044,24.33333333333333,98.63062767108045,38.785714285714285,0,0,11.181818181818182,24.6,7.594117647058823,29.34090909090909,6.919847328244275,45.325,0,0,0,0
759,981007,2,Green Park,SK Raina,BB McCullum,AJ Finch,NA,NA,NA,JJ Bumrah,KH Pandya,R Vinay Kumar,MJ McClenaghan,NA,70,115.83327464503218,34.666666666666664,109.57755965963696,27.31578947368421,96.90153423397004,23.973684210526315,0,0,0,0,0,0,6.858064516129033,34.29032258064516,7.524590163934426,35.30769230769231,7.380952380952381,31.0,7.954128440366972,27.967741935483872,0,0
760,981005,1,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,M Vijay,HM Amla,NA,NA,NA,NA,IK Pathan,AB Dinda,DL Chahar,NLTC Perera,NA,52,101.00588444198652,32.791666666666664,104.89543570464622,43.5,0,0,0,0,0,0,0,0,7.215686274509804,39.42857142857143,7.481481481481482,30.60606060606061,7.807017543859649,31.046511627906977,7.433333333333334,37.16666666666666,0,0
761,981005,2,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,GJ Bailey,UT Khawaja,AM Rahane,NA,NA,NA,KJ Abbott,MM Sharma,Sandeep Sharma,NA,NA,44,98.45374428346564,43.66666666666666,148.91748366013073,35.666666666666664,96.78070320910912,32.523809523809526,0,0,0,0,0,0,10.428571428571429,73.0,8.0,30.4,6.986899563318778,29.62962962962963,0,0,0,0
762,981003,1,Shaheed Veer Narayan Singh International Stadium,DA Warner,S Dhawan,NA,NA,NA,NA,J Yadav,Z Khan,CR Brathwaite,NM Coulter-Nile,NA,46,113.20491191289184,45.21875,108.27256295114648,38.036144578313255,0,0,0,0,0,0,0,0,7.56,63.0,6.875576036866359,28.150943396226417,7.5,30.0,7.35,29.4,0,0
763,981003,2,Shaheed Veer Narayan Singh International Stadium,Q de Kock,KK Nair,RR Pant,NA,NA,NA,Mustafizur Rahman,B Kumar,BB Sran,NA,NA,37,114.36517255005649,37.13636363636363,110.19794811148196,28.0,105.8238591119026,52.0,0,0,0,0,0,0,6.824561403508772,43.22222222222222,6.171821305841925,32.654545454545456,9.394736842105264,59.5,0,0,0,0
764,981001,1,Green Park,RV Uthappa,G Gambhir,PP Chawla,MK Pandey,NA,NA,DR Smith,DS Kulkarni,P Kumar,NA,NA,44,110.56833854761078,33.95,106.69287767793648,36.142857142857146,123.75,15.0,97.6621939271184,36.53333333333333,0,0,0,0,11.181818181818182,24.6,7.594117647058823,29.34090909090909,6.919847328244275,45.325,0,0,0,0
765,981001,2,Green Park,AJ Finch,DR Smith,KD Karthik,SK Raina,BB McCullum,NA,AS Rajpoot,M Morkel,SP Narine,NA,NA,55,96.90153423397004,23.973684210526315,108.48812046364829,46.65384615384615,87.296645153788,44.11111111111112,115.83327464503218,34.666666666666664,109.57755965963696,27.31578947368421,0,0,9.311111111111112,46.55555555555556,7.33112582781457,30.75,6.692857142857143,39.04166666666666,0,0,0,0
766,980999,1,M Chinnaswamy Stadium,CH Gayle,V Kohli,NA,NA,NA,NA,AR Patel,KJ Abbott,Sandeep Sharma,MM Sharma,KC Cariappa,63,119.72889157772649,37.0,101.37329644052625,37.45614035087719,0,0,0,0,0,0,0,0,7.486111111111111,41.46153846153846,10.428571428571429,73.0,6.986899563318778,29.62962962962963,8.0,30.4,10.833333333333334,65.0
767,980999,2,M Chinnaswamy Stadium,Gurkeerat Singh,AR Patel,DA Miller,M Vijay,HM Amla,WP Saha,CJ Jordan,YS Chahal,S Aravind,STR Binny,SR Watson,59,98.11507936507935,35.0,71.33333333333333,11.0,91.61315536315536,14.5,101.00588444198652,32.791666666666664,104.89543570464622,43.5,113.21910425644934,27.77142857142857,9.842105263157896,93.5,8.03076923076923,32.625,7.647887323943662,27.15,7.461538461538462,32.333333333333336,7.302158273381295,29.852941176470587
768,980997,1,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Q de Kock,KK Nair,SS Iyer,SV Samson,NA,NA,AB Dinda,DL Chahar,NLTC Perera,NA,NA,28,114.36517255005649,37.13636363636363,110.19794811148196,28.0,104.44867055360102,34.48,105.5171190834352,30.272727272727277,0,0,0,0,7.481481481481482,30.60606060606061,7.807017543859649,31.046511627906977,7.433333333333334,37.16666666666666,0,0,0,0
769,980997,2,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,GJ Bailey,UT Khawaja,AM Rahane,NA,NA,NA,CH Morris,Z Khan,NM Coulter-Nile,NA,NA,44,98.45374428346564,43.66666666666666,148.91748366013073,35.666666666666664,96.78070320910912,32.523809523809526,0,0,0,0,0,0,7.964601769911504,40.90909090909091,6.875576036866359,28.150943396226417,7.35,29.4,0,0,0,0
770,980995,1,Eden Gardens,RV Uthappa,G Gambhir,MK Pandey,NA,NA,NA,Iqbal Abdulla,SR Watson,S Aravind,STR Binny,NA,51,110.56833854761078,33.95,106.69287767793648,36.142857142857146,97.6621939271184,36.53333333333333,0,0,0,0,0,0,6.369565217391305,20.928571428571427,7.302158273381295,29.852941176470587,7.647887323943662,27.15,7.461538461538462,32.333333333333336,0,0
771,980995,2,Eden Gardens,CH Gayle,V Kohli,NA,NA,NA,NA,PP Chawla,AD Russell,M Morkel,SP Narine,NA,63,119.72889157772649,37.0,101.37329644052625,37.45614035087719,0,0,0,0,0,0,0,0,7.683333333333334,25.61111111111111,8.19672131147541,27.77777777777778,7.33112582781457,30.75,6.692857142857143,39.04166666666666,0,0
772,980993,1,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,MJ Guptill,RG Sharma,NA,NA,NA,NA,CH Morris,Z Khan,S Nadeem,NA,NA,45,115.57486631016044,24.33333333333333,96.96599230179808,30.25925925925926,0,0,0,0,0,0,0,0,7.964601769911504,40.90909090909091,6.875576036866359,28.150943396226417,8.28,51.75,0,0,0,0
773,980993,2,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,MA Agarwal,Q de Kock,KK Nair,SV Samson,NA,NA,JJ Bumrah,Harbhajan Singh,R Vinay Kumar,MJ McClenaghan,NA,49,103.50092539419524,24.163265306122447,114.36517255005649,37.13636363636363,110.19794811148196,28.0,105.5171190834352,30.272727272727277,0,0,0,0,6.858064516129033,34.29032258064516,7.1937984496124034,30.933333333333334,7.380952380952381,31.0,7.954128440366972,27.967741935483872,0,0
774,980991,1,"Punjab Cricket Association IS Bindra Stadium, Mohali",M Vijay,WP Saha,HM Amla,NA,NA,NA,Mustafizur Rahman,A Nehra,B Kumar,BCJ Cutting,NA,47,101.00588444198652,32.791666666666664,113.21910425644934,27.77142857142857,104.89543570464622,43.5,0,0,0,0,0,0,6.824561403508772,43.22222222222222,7.579234972677596,34.675,6.171821305841925,32.654545454545456,9.714285714285714,68.0,0,0
775,980991,2,"Punjab Cricket Association IS Bindra Stadium, Mohali",DA Warner,S Dhawan,NA,NA,NA,NA,MP Stoinis,M Vijay,Sandeep Sharma,GJ Maxwell,Anureet Singh,55,113.20491191289184,45.21875,108.27256295114648,38.036144578313255,0,0,0,0,0,0,0,0,9.5,28.5,8.0,8.0,6.986899563318778,29.62962962962963,9.0,45.0,7.37037037037037,28.428571428571427
776,980989,1,Eden Gardens,GJ Bailey,SS Tiwary,UT Khawaja,AM Rahane,NA,NA,Shakib Al Hasan,AD Russell,M Morkel,NA,NA,37,98.45374428346564,43.66666666666666,92.87484384335453,56.333333333333336,148.91748366013073,35.666666666666664,96.78070320910912,32.523809523809526,0,0,0,0,7.613333333333333,31.72222222222222,8.19672131147541,27.77777777777778,7.33112582781457,30.75,0,0,0,0
777,980989,2,Eden Gardens,RV Uthappa,YK Pathan,MK Pandey,G Gambhir,NA,NA,R Ashwin,AB Dinda,M Ashwin,A Zampa,NA,66,110.56833854761078,33.95,121.7773497051572,30.08333333333333,97.6621939271184,36.53333333333333,106.69287767793648,36.142857142857146,0,0,0,0,6.721590909090909,25.717391304347824,7.481481481481482,30.60606060606061,9.333333333333334,70.0,9.0,9.0,0,0
778,980987,1,M Chinnaswamy Stadium,AB de Villiers,CH Gayle,V Kohli,NA,NA,NA,S Kaushik,DS Kulkarni,P Kumar,PV Tambe,NA,42,105.2500627348122,33.68181818181818,119.72889157772649,37.0,101.37329644052625,37.45614035087719,0,0,0,0,0,0,13.666666666666666,41.0,7.594117647058823,29.34090909090909,6.919847328244275,45.325,8.76923076923077,38.0,0,0
779,980987,2,M Chinnaswamy Stadium,KD Karthik,DR Smith,RA Jadeja,BB McCullum,NA,NA,SR Watson,YS Chahal,S Aravind,STR Binny,NA,41,87.296645153788,44.11111111111112,108.48812046364829,46.65384615384615,107.30392156862744,26.0,109.57755965963696,27.31578947368421,0,0,0,0,7.302158273381295,29.852941176470587,8.03076923076923,32.625,7.647887323943662,27.15,7.461538461538462,32.333333333333336,0,0
